element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support	wave_peak	wave_base	wave_top	note	peak	base	top	depth	relative_depth	wave_base_fit	wave_top_fit	base_fit	top_fit	mu	sig	A	baseline	gamma	mu_err	fwhm	fwhm_kms	R	depth_fit	relative_depth_fit	integrated_flux	ewr	ew	ew_err	snr	mean_flux	mean_flux_continuum	diff_wavelength	rms	telluric_wave_peak	telluric_fwhm	telluric_R	telluric_depth	grouped	reference_for_group	discarded
Ti 1	5880.270	588.0270	-2.000	1.0530	8493.018	1.0	3.1610	25495.185	2.0	5.0	1.500	1.470	AO	3.47E+06	6.540	-6.100	266.260	-7.712	266.260	1.000	0.100	6.080	s	p	F	0	1	22.0	22.000000	22.00	LGWSC	T	T	T	T	T	T	588.0260	588.0156	588.0405		34225	34221	34229	0.053	-0.058	588.0156	588.0405	34221	34229	588.0271	0.0058	-0.0509	1.000	9999.0000	0.0124	0.0135	6.9035	43426	0.051	0.050	0.0007	-5.90	7.3	4.5	107.0	0.971	1.000	0.0345	0.005	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5881.280	588.1280	-1.740	4.6080	37166.025	3.0	6.7150	54160.129	3.0	7.0	1.090	1.140	AO	2.14E+08	8.330	-4.630	950.279	-7.163	950.279	1.000	0.220	15.540	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	588.1270	588.1151	588.1494		34257	34253	34264	0.126	0.015	588.1151	588.1494	34253	34264	588.1273	0.0059	-0.1260	1.000	9999.0000	0.0075	0.0140	7.1275	42061	0.126	0.124	0.0019	-5.50	18.8	4.6	104.1	0.963	1.000	0.0356	0.005	0.0000	0.0000	0	0.000	False	False	False
Ti 1	5899.294	589.9294	-1.100	1.0530	8493.018	1.0	3.1540	25438.726	2.0	5.0	1.500	1.170	AO	9.77E+07	7.990	-6.080	266.260	-7.712	266.260	1.000	0.440	32.430	s	p	F	0	1	22.0	22.000000	22.00	LGWSC	T	T	T	T	T	T	589.9290	589.8997	589.9423		34728	34720	34731	0.238	0.127	589.8997	589.9423	34720	34731	589.9300	0.0065	-0.2331	1.000	9999.0000	0.0059	0.0152	7.7218	38824	0.233	0.216	0.0038	-5.19	37.7	5.0	101.8	0.914	1.000	0.0387	0.029	0.0000	0.0000	0	0.000	False	False	False
Ti 1	5937.809	593.7809	-1.940	1.0670	8605.936	2.0	3.1540	25438.726	2.0	5.0	1.490	1.170	AO	9.77E+07	7.990	-6.080	266.261	-7.712	266.261	1.000	0.110	6.750	s	p	F	0	1	22.0	22.000000	22.00	2013ApJS..	T	T	T	T	T	T	593.7800	593.7659	593.7992		35747	35743	35752	0.054	-0.057	593.7659	593.7992	35743	35752	593.7816	0.0057	-0.0547	1.000	9999.0000	0.0158	0.0135	6.8018	44075	0.055	0.052	0.0008	-5.88	7.8	2.5	189.0	0.982	1.000	0.0343	0.003	0.0000	0.0000	0	0.000	False	False	False
Ti 1	5953.160	595.3160	-0.273	1.8870	15219.681	5.0	3.9690	32012.145	6.0	13.0	1.210	1.170	AO	1.05E+07	7.020	-6.060	259.256	-7.723	259.256	1.000	0.440	32.580	s	p	F	0	1	22.0	22.000000	22.00	1986MNRAS.	T	T	T	T	T	T	595.3150	595.2929	595.3399		36168	36161	36174	0.223	0.113	595.2929	595.3399	36161	36174	595.3163	0.0064	-0.2305	1.000	9999.0000	0.0056	0.0150	7.5349	39787	0.230	0.222	0.0037	-5.21	36.7	3.0	163.3	0.920	1.000	0.0381	0.024	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5975.347	597.5347	-1.304	4.0760	32875.159	4.0	6.1500	49603.096	5.0	11.0	1.260	1.080	GA	1.02E+08	8.010	-6.030	-7.790	-7.790	-7.790	1.000	0.590	53.730	d	p	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	597.5340	597.5083	597.5539		36791	36783	36796	0.354	0.243	597.5083	597.5539	36783	36796	597.5349	0.0062	-0.3592	1.000	9999.0000	0.0042	0.0146	7.3162	40977	0.359	0.358	0.0056	-5.03	55.7	2.7	168.1	0.922	1.000	0.0372	0.010	0.0000	0.0000	0	0.000	False	False	False
Fe 1	5976.777	597.6777	-1.243	3.9430	31802.441	3.0	6.0170	48530.380	3.0	7.0	1.090	1.110	GA	5.62E+07	7.750	-5.290	-7.540	-7.540	-7.540	1.000	0.620	64.990	p	s	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	597.6770	597.6590	597.7044		36832	36826	36839	0.437	0.326	597.6590	597.7044	36826	36839	597.6786	0.0063	-0.4455	1.000	9999.0000	0.0038	0.0147	7.3917	40558	0.446	0.428	0.0070	-4.93	69.9	2.7	166.8	0.885	1.000	0.0375	0.017	0.0000	0.0000	0	0.000	False	False	False
Fe 2	5991.371	599.1371	-3.647	3.1530	25430.661	5.5	5.2220	42118.272	4.5	10.0	1.240	1.430	AO	3.47E+08	8.540	-6.530	172.221	-7.895	172.221	1.000	0.380	27.980	s	p	F	0	2	26.1	26.000000	26.01	RU	T	T	T	T	T	T	599.1360	599.1136	599.1547		37253	37246	37258	0.218	0.107	599.1136	599.1547	37246	37258	599.1377	0.0056	-0.2178	1.000	9999.0000	0.0066	0.0133	6.6520	45068	0.218	0.216	0.0031	-5.29	30.8	2.7	165.5	0.949	1.000	0.0339	0.005	0.0000	0.0000	0	0.000	False	False	False
Ni 1	5996.730	599.6730	-1.037	4.2360	34165.645	2.0	6.3030	50837.124	2.0	5.0	1.190	0.750	AO	2.14E+08	8.330	-4.040	839.279	-7.217	839.279	1.000	0.280	19.900	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	599.6720	599.6563	599.6971		37410	37405	37417	0.142	0.031	599.6563	599.6971	37405	37417	599.6736	0.0057	-0.1423	1.000	9999.0000	0.0082	0.0134	6.7138	44653	0.142	0.142	0.0020	-5.47	20.3	2.8	165.2	0.968	1.000	0.0342	0.004	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6007.310	600.7310	-3.400	1.6760	13517.852	2.0	3.7400	30165.135	2.0	5.0	1.140	0.990	AO	2.04E+06	6.310	-6.260	210.250	-7.813	210.250	1.000	0.360	24.050	s	p	F	0	1	28.0	28.000000	28.00	2014ApJS..	T	T	T	T	T	T	600.7300	600.7116	600.7518		37724	37718	37730	0.196	0.085	600.7116	600.7518	37718	37730	600.7314	0.0053	-0.1961	1.000	9999.0000	0.0055	0.0124	6.1961	48384	0.196	0.196	0.0026	-5.36	25.9	2.6	158.5	0.954	1.000	0.0316	0.006	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6034.035	603.4035	-2.312	4.3130	34786.693	5.0	6.3670	51353.319	4.0	9.0	1.220	1.490	AO	1.95E+08	8.290	-5.000	710.223	-7.279	710.223	1.000	0.130	8.780	d	f	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	603.4020	603.3865	603.4153		38540	38535	38544	0.059	-0.052	603.3865	603.4153	38535	38544	603.4034	0.0069	-0.0617	1.000	9999.0000	0.0139	0.0162	8.0604	37193	0.062	0.053	0.0011	-5.75	10.7	4.3	133.9	0.983	1.000	0.0413	0.004	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6078.491	607.8491	-0.321	4.7960	38682.349	2.0	6.8350	55127.994	3.0	7.0	1.150	1.070	GA	2.04E+08	8.310	-5.060	-7.420	-7.420	-7.420	1.000	0.620	73.330	d	f	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	607.8480	607.8209	607.8752		39688	39680	39694	0.430	0.319	607.8209	607.8752	39680	39694	607.8496	0.0068	-0.4539	1.000	9999.0000	0.0040	0.0160	7.9114	37894	0.454	0.445	0.0077	-4.89	77.5	2.8	169.3	0.891	1.000	0.0409	0.017	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6079.008	607.9008	-1.020	4.6520	37520.910	2.0	6.6910	53966.555	2.0	5.0	0.690	1.420	AO	2.14E+08	8.330	-4.500	920.276	-7.177	920.276	1.000	0.490	45.120	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	607.9000	607.8752	607.9373		39701	39694	39710	0.302	0.191	607.8752	607.9373	39694	39710	607.9012	0.0060	-0.3078	1.000	9999.0000	0.0043	0.0141	6.9542	43110	0.308	0.303	0.0046	-5.12	46.2	2.7	170.4	0.924	1.000	0.0359	0.009	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6082.710	608.2710	-3.576	2.2230	17929.705	1.0	4.2600	34359.219	1.0	3.0	2.500	1.500	AO	4.90E+06	6.690	-6.130	306.271	-7.654	306.271	1.000	0.460	33.870	s	p	F	0	1	26.0	26.000000	26.00	BKK+GESB82	T	T	T	T	T	T	608.2700	608.2545	608.3047		39797	39792	39805	0.236	0.125	608.2545	608.3047	39792	39805	608.2715	0.0055	-0.2577	1.000	9999.0000	0.0054	0.0130	6.3858	46947	0.258	0.257	0.0036	-5.23	35.5	2.4	175.7	0.931	1.000	0.0330	0.010	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6093.643	609.3643	-1.400	4.6080	37166.025	3.0	6.6420	53571.345	2.0	5.0	1.090	1.400	AO	2.14E+08	8.330	-4.570	866.274	-7.202	866.274	1.000	0.360	28.250	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	609.3630	609.3439	609.3973		40081	40076	40090	0.208	0.097	609.3439	609.3973	40076	40090	609.3649	0.0058	-0.2181	1.000	9999.0000	0.0059	0.0138	6.7675	44299	0.218	0.217	0.0032	-5.28	31.9	2.5	182.2	0.949	1.000	0.0350	0.006	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6096.664	609.6664	-1.830	3.9840	32133.127	2.0	6.0170	48530.380	3.0	7.0	0.680	1.110	AO	5.62E+07	7.750	-5.290	963.250	-7.152	963.250	1.000	0.440	36.580	p	s	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	609.6650	609.6406	609.6899		40161	40154	40167	0.258	0.147	609.6406	609.6899	40154	40167	609.6669	0.0061	-0.2587	1.000	9999.0000	0.0051	0.0143	7.0119	42755	0.259	0.257	0.0039	-5.19	39.3	2.6	182.4	0.942	1.000	0.0363	0.005	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6111.070	611.1070	-0.865	4.0880	32971.942	4.0	6.1170	49336.933	4.0	9.0	1.220	1.220	AO	1.58E+08	8.200	-3.600	845.280	-7.214	845.280	1.000	0.410	33.070	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	611.1060	611.0890	611.1374		40544	40539	40552	0.233	0.122	611.0890	611.1374	40539	40552	611.1080	0.0059	-0.2335	1.000	9999.0000	0.0065	0.0138	6.7931	44132	0.233	0.230	0.0034	-5.25	34.4	2.3	194.7	0.946	1.000	0.0353	0.005	0.0000	0.0000	0	0.000	False	False	False
Si 1	6125.021	612.5021	-1.464	5.6140	45279.963	1.0	7.6370	61596.560	2.0	5.0	0.500	0.920	GA	8.13E+07	7.910	-5.560	-7.130	-7.130	-7.130	1.000	0.330	33.700	d	f	F	0	1	14.0	14.000000	14.00	K07	T	T	T	T	T	T	612.5010	612.4778	612.5253		40922	40915	40928	0.189	0.078	612.4778	612.5253	40915	40928	612.5025	0.0070	-0.1876	1.000	9999.0000	0.0065	0.0165	8.0870	37071	0.188	0.180	0.0033	-5.27	33.0	2.7	206.2	0.954	1.000	0.0421	0.008	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6127.906	612.7906	-1.399	4.1430	33415.550	3.0	6.1650	49724.078	4.0	9.0	1.070	0.930	AO	1.00E+08	8.000	-6.020	290.250	-7.673	290.250	1.000	0.540	47.170	d	p	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	612.7900	612.7700	612.8392		41001	40995	41014	0.341	0.230	612.7700	612.8392	40995	41014	612.7915	0.0057	-0.3412	1.000	9999.0000	0.0034	0.0134	6.5380	45854	0.341	0.339	0.0049	-5.10	48.5	4.5	206.6	0.921	1.000	0.0692	0.012	0.0000	0.0000	0	0.000	False	False	False
Si 1	6131.852	613.1852	-1.615	5.6160	45296.097	2.0	7.6370	61596.560	3.0	7.0	1.170	1.230	GA	7.94E+07	7.900	-3.570	-7.130	-7.130	-7.130	1.000	0.250	27.640	d	f	F	0	1	14.0	14.000000	14.00	K07	T	T	T	T	T	T	613.1840	613.1735	613.2134		41109	41106	41117	0.149	0.038	613.1735	613.2134	41106	41117	613.1859	0.0067	-0.1513	1.000	9999.0000	0.0085	0.0159	7.7642	38612	0.151	0.145	0.0026	-5.38	25.6	2.6	206.3	0.935	1.000	0.0405	0.008	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6136.994	613.6994	-2.950	2.1980	17728.065	2.0	4.2180	34020.464	1.0	3.0	1.820	1.490	AO	2.04E+08	8.310	-6.160	280.265	-7.691	280.265	1.000	0.640	64.950	s	p	F	0	1	26.0	26.000000	26.00	GESB82c+BW	T	T	T	T	T	T	613.6980	613.6829	613.7189		41252	41247	41257	0.458	0.347	613.6829	613.7189	41247	41257	613.7003	0.0059	-0.4587	1.000	9999.0000	0.0038	0.0140	6.8272	43911	0.459	0.426	0.0068	-4.95	68.2	2.1	203.6	0.794	1.000	0.0356	0.027	0.0000	0.0000	0	0.000	False	False	False
Si 1	6155.693	615.5693	-2.252	5.6190	45320.291	3.0	7.6330	61564.297	3.0	7.0	1.330	0.930	GA	8.13E+07	7.910	-3.630	-7.130	-7.130	-7.130	1.000	0.080	7.690	d	f	F	0	1	14.0	14.000000	14.00	K07	T	T	T	T	T	T	615.5680	615.5554	615.5869		41778	41774	41783	0.047	-0.064	615.5554	615.5869	41774	41783	615.5696	0.0076	-0.0466	1.000	9999.0000	0.0190	0.0180	8.7595	34225	0.047	0.038	0.0009	-5.84	8.9	3.3	192.1	0.953	1.000	0.0458	0.003	0.0000	0.0000	0	0.000	False	False	False
Ca 1	6161.297	616.1297	-1.266	2.5230	20349.368	2.0	4.5350	36577.241	2.0	5.0	1.160	1.500	AO	1.88E+07	7.274	-4.994	978.257	-7.145	978.257	1.000	0.560	63.880	s	p	F	0	1	20.0	20.000000	20.00	SR	T	T	T	T	T	T	616.1280	616.1001	616.1522		41939	41930	41945	0.400	0.289	616.1001	616.1522	41930	41945	616.1298	0.0063	-0.4116	1.000	9999.0000	0.0037	0.0149	7.2626	41279	0.412	0.394	0.0065	-4.97	65.4	2.5	187.2	0.891	1.000	0.0380	0.025	0.0000	0.0000	0	0.000	False	False	False
Ca 1	6163.755	616.3755	-1.286	2.5210	20333.236	1.0	4.5320	36553.046	1.0	3.0	0.500	1.490	AO	1.98E+07	7.296	-4.998	976.257	-7.146	976.257	1.000	0.550	62.720	s	p	F	0	1	20.0	20.000000	20.00	SR	T	T	T	T	T	T	616.3740	616.3639	616.3986		42009	42006	42016	0.401	0.290	616.3639	616.3986	42006	42016	616.3754	0.0064	-0.4059	1.000	9999.0000	0.0047	0.0152	7.3793	40626	0.406	0.399	0.0066	-4.97	65.6	2.7	179.6	0.825	1.000	0.0387	0.020	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6165.360	616.5360	-1.473	4.1430	33415.550	3.0	6.1530	49627.291	4.0	9.0	1.070	0.910	AO	1.00E+08	8.000	-6.020	380.250	-7.556	380.250	1.000	0.510	44.360	d	p	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	616.5350	616.5162	616.5576		42056	42050	42062	0.318	0.207	616.5162	616.5576	42050	42062	616.5365	0.0056	-0.3175	1.000	9999.0000	0.0042	0.0132	6.4353	46586	0.317	0.313	0.0045	-5.14	44.7	2.3	186.4	0.926	1.000	0.0337	0.006	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6170.506	617.0506	-0.440	4.7960	38682.349	2.0	6.8040	54877.961	2.0	5.0	1.150	1.460	AO	2.00E+08	8.300	-5.020	1057.288	-7.119	1057.288	1.000	0.590	73.140	p	d	F	0	1	26.0	26.000000	26.00	WBW|FMW	T	T	T	T	T	T	617.0500	617.0258	617.0773		42206	42198	42213	0.451	0.340	617.0258	617.0773	42198	42213	617.0517	0.0070	-0.4612	1.000	9999.0000	0.0037	0.0165	7.9961	37492	0.461	0.445	0.0081	-4.88	80.8	2.7	183.0	0.884	1.000	0.0419	0.021	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6186.711	618.6711	-0.880	4.1050	33109.058	3.0	6.1090	49272.410	3.0	7.0	1.190	1.320	AO	2.14E+08	8.330	-4.370	837.281	-7.219	837.281	1.000	0.390	31.740	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	618.6700	618.6519	618.6987		42684	42678	42692	0.203	0.092	618.6519	618.6987	42678	42692	618.6715	0.0060	-0.2047	1.000	9999.0000	0.0053	0.0141	6.8388	43837	0.205	0.203	0.0031	-5.30	30.8	2.8	166.3	0.953	1.000	0.0360	0.006	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6200.312	620.0312	-2.433	2.6090	21043.004	2.0	4.6080	37166.025	3.0	7.0	0.660	1.090	AO	1.20E+08	8.080	-6.290	350.235	-7.589	350.235	1.000	0.650	71.260	s	p	F	0	1	26.0	26.000000	26.00	GESB82d+BW	T	T	T	T	T	T	620.0300	620.0018	620.0607		43095	43086	43104	0.477	0.366	620.0018	620.0607	43086	43104	620.0318	0.0061	-0.4762	1.000	9999.0000	0.0034	0.0143	6.9115	43376	0.476	0.473	0.0072	-4.93	72.5	2.9	147.3	0.888	1.000	0.0364	0.014	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6226.734	622.6734	-2.120	3.8840	31326.573	3.0	5.8740	47377.006	4.0	9.0	1.320	1.330	AO	6.76E+07	7.830	-5.270	845.244	-7.208	845.244	1.000	0.350	27.460	p	s	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	622.6720	622.6482	622.6931		43750	43744	43755	0.192	0.081	622.6482	622.6931	43744	43755	622.6739	0.0061	-0.1933	1.000	9999.0000	0.0078	0.0144	6.9430	43179	0.193	0.190	0.0030	-5.32	29.7	2.9	166.9	0.955	1.000	0.0367	0.005	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6232.640	623.2640	-1.235	3.6540	29471.498	2.0	5.6420	45505.801	1.0	3.0	1.840	1.520	GA	1.17E+08	8.070	-5.380	-7.540	-7.540	-7.540	1.000	0.650	81.830	p	s	F	0	1	26.0	26.000000	26.00	BK+GESHRL1	T	T	T	T	T	T	623.2630	623.2303	623.2952		43896	43887	43903	0.461	0.350	623.2303	623.2952	43887	43903	623.2647	0.0069	-0.4823	1.000	9999.0000	0.0036	0.0163	7.8476	38202	0.482	0.477	0.0084	-4.87	83.8	2.9	169.5	0.883	1.000	0.0416	0.017	0.0000	0.0000	0	0.000	False	False	False
Fe 2	6238.386	623.8386	-2.600	3.8890	31366.900	1.5	5.8760	47393.136	1.5	4.0	1.200	1.720	AO	3.16E+08	8.500	-6.530	186.271	-7.870	186.271	1.000	0.470	42.310	s	p	F	0	2	26.1	26.000000	26.01	2009A&A...	T	T	T	T	T	T	623.8370	623.8045	623.8650		44038	44029	44044	0.254	0.143	623.8045	623.8650	44029	44044	623.8388	0.0068	-0.2631	1.000	9999.0000	0.0054	0.0160	7.6772	39050	0.263	0.254	0.0045	-5.14	44.7	3.0	173.8	0.936	1.000	0.0407	0.012	0.0000	0.0000	0	0.000	False	False	False
Fe 2	6239.357	623.9357	-4.758	2.8070	22639.981	4.5	4.7930	38658.154	3.5	8.0	1.310	1.580	AO	2.95E+08	8.470	-6.530	167.219	-7.907	167.219	1.000	0.110	7.090	s	p	F	0	2	26.1	26.000000	26.01	RU	T	T	T	T	T	T	623.9350	623.9093	623.9576		44062	44055	44067	0.051	-0.060	623.9093	623.9576	44055	44067	623.9360	0.0058	-0.0516	1.000	9999.0000	0.0132	0.0136	6.5496	45772	0.052	0.050	0.0007	-5.92	7.5	2.8	175.0	0.986	1.000	0.0347	0.004	0.0000	0.0000	0	0.000	False	False	False
Si 1	6243.815	624.3815	-1.242	5.6160	45296.097	2.0	7.6010	61306.199	3.0	7.0	1.170	0.870	GA	8.13E+07	7.910	-3.500	-7.130	-7.130	-7.130	1.000	0.390	51.120	d	f	F	0	1	14.0	14.000000	14.00	K07	T	T	T	T	T	T	624.3800	624.3590	624.4030		44173	44167	44178	0.266	0.156	624.3590	624.4030	44167	44178	624.3821	0.0073	-0.2687	1.000	9999.0000	0.0062	0.0171	8.2321	36418	0.269	0.250	0.0049	-5.10	49.0	3.1	178.2	0.927	1.000	0.0437	0.013	0.0000	0.0000	0	0.000	False	False	False
Ti 1	6261.099	626.1099	-0.530	1.4300	11533.727	2.0	3.4090	27495.439	3.0	7.0	0.670	0.750	AO	1.82E+08	8.260	-5.980	353.236	-7.585	353.236	1.000	0.510	43.330	s	p	F	0	1	22.0	22.000000	22.00	2013ApJS..	T	T	T	T	T	T	626.1090	626.0876	626.1346		44609	44603	44615	0.324	0.213	626.0876	626.1346	44603	44615	626.1108	0.0060	-0.3229	1.000	9999.0000	0.0046	0.0142	6.8065	44045	0.323	0.318	0.0049	-5.11	48.9	2.2	202.0	0.928	1.000	0.0362	0.011	0.0000	0.0000	0	0.000	False	False	False
Ti 1	6303.757	630.3757	-1.580	1.4430	11638.580	3.0	3.4090	27495.439	3.0	7.0	1.080	0.750	AO	1.82E+08	8.260	-5.980	353.236	-7.585	353.236	1.000	0.100	6.870	s	p	F	0	1	22.0	22.000000	22.00	2013ApJS..	T	T	T	T	T	T	630.3750	630.3594	630.3966		45726	45721	45731	0.062	-0.049	630.3594	630.3966	45721	45731	630.3767	0.0056	-0.0616	1.000	9999.0000	0.0123	0.0131	6.2521	47951	0.062	0.060	0.0009	-5.86	8.6	2.4	191.6	0.979	1.000	0.0335	0.003	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6311.499	631.1499	-3.141	2.8320	22841.621	2.0	4.7960	38682.349	2.0	5.0	1.500	1.150	AO	1.58E+08	8.200	-5.890	344.250	-7.599	344.250	1.000	0.370	27.080	s	p	F	0	1	26.0	26.000000	26.00	BK	T	T	T	T	T	T	631.1490	631.1360	631.1728		45935	45931	45941	0.205	0.094	631.1360	631.1728	45931	45941	631.1509	0.0056	-0.2043	1.000	9999.0000	0.0087	0.0131	6.2365	48070	0.204	0.194	0.0029	-5.34	28.6	2.2	201.9	0.941	1.000	0.0335	0.010	0.0000	0.0000	0	0.000	False	False	False
Ti 1	6312.236	631.2236	-1.550	1.4600	11775.695	4.0	3.4240	27616.423	4.0	9.0	1.260	1.050	AO	1.78E+08	8.250	-5.990	355.237	-7.582	355.237	1.000	0.110	7.070	s	p	F	0	1	22.0	22.000000	22.00	2013ApJS..	T	T	T	T	T	T	631.2230	631.2096	631.2501		45955	45951	45962	0.061	-0.050	631.2096	631.2501	45951	45962	631.2246	0.0056	-0.0603	1.000	9999.0000	0.0150	0.0133	6.2949	47625	0.060	0.059	0.0009	-5.87	8.5	2.3	204.3	0.987	1.000	0.0338	0.002	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6315.811	631.5811	-1.630	4.0760	32875.159	4.0	6.0380	48699.756	4.0	9.0	1.260	1.060	AO	5.37E+07	7.730	-6.030	410.250	-7.523	410.250	1.000	0.470	40.490	d	p	F	0	1	26.0	26.000000	26.00	2014MNRAS.	T	T	T	T	T	T	631.5800	631.5615	631.6054		46053	46047	46059	0.277	0.166	631.5615	631.6054	46047	46059	631.5819	0.0059	-0.2890	1.000	9999.0000	0.0051	0.0138	6.5734	45607	0.289	0.285	0.0043	-5.17	42.6	2.2	206.4	0.929	1.000	0.0353	0.006	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6322.685	632.2685	-2.430	2.5880	20873.628	3.0	4.5490	36690.158	4.0	9.0	1.070	1.250	AO	1.17E+08	8.070	-6.090	345.238	-7.596	345.238	1.000	0.640	72.960	s	p	F	0	1	26.0	26.000000	26.00	GESB82d+BW	T	T	T	T	T	T	632.2680	632.2423	632.3003		46242	46234	46250	0.471	0.361	632.2423	632.3003	46234	46250	632.2697	0.0063	-0.4880	1.000	9999.0000	0.0033	0.0148	6.9957	42854	0.488	0.487	0.0077	-4.92	76.6	2.1	204.6	0.887	1.000	0.0376	0.010	0.0000	0.0000	0	0.000	False	False	False
Ti 1	6336.099	633.6099	-1.690	1.4430	11638.580	3.0	3.3990	27414.783	2.0	5.0	1.080	1.170	AO	1.05E+07	7.020	-6.100	287.258	-7.679	287.258	1.000	0.080	5.440	s	p	F	0	1	22.0	22.000000	22.00	2013ApJS..	T	T	T	T	T	T	633.6090	633.5953	633.6238		46615	46611	46619	0.048	-0.063	633.5953	633.6238	46611	46619	633.6106	0.0058	-0.0476	1.000	9999.0000	0.0183	0.0136	6.4574	46426	0.048	0.040	0.0007	-5.96	6.9	2.8	170.9	0.981	1.000	0.0348	0.006	0.0000	0.0000	0	0.000	False	False	False
Fe 1	6338.876	633.8876	-0.960	4.7960	38682.349	2.0	6.7510	54450.487	1.0	3.0	1.150	1.470	AO	2.51E+08	8.400	-4.760	985.284	-7.148	985.284	1.000	0.440	41.860	d	f	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	633.8860	633.8614	633.9003		46693	46686	46697	0.277	0.166	633.8614	633.9003	46686	46697	633.8882	0.0063	-0.2869	1.000	9999.0000	0.0052	0.0148	6.9831	42931	0.287	0.279	0.0045	-5.15	45.1	3.0	159.7	0.882	1.000	0.0376	0.017	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6339.113	633.9112	-0.530	4.1540	33504.268	3.0	6.1090	49272.410	3.0	7.0	1.200	1.320	GA	2.34E+08	8.370	-4.370	-7.510	-7.510	-7.510	1.000	0.500	46.130	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	633.9100	633.9003	633.9322		46700	46697	46706	0.288	0.177	633.9003	633.9322	46697	46706	633.9115	0.0064	-0.2872	1.000	9999.0000	0.0066	0.0152	7.1732	41793	0.287	0.272	0.0046	-5.14	46.4	3.1	159.7	0.881	1.000	0.0386	0.014	0.0000	0.0000	0	0.000	False	False	False
Ni 1	6366.480	636.6481	-0.874	4.1670	33609.120	2.0	6.1140	49312.735	3.0	7.0	0.970	1.000	GA	2.40E+08	8.380	-4.640	-7.500	-7.500	-7.500	1.000	0.370	29.020	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	636.6470	636.6151	636.6727		47490	47480	47497	0.176	0.065	636.6151	636.6727	47480	47497	636.6479	0.0073	-0.1717	1.000	9999.0000	0.0057	0.0171	8.0668	37164	0.172	0.166	0.0031	-5.31	31.3	4.7	124.4	0.959	1.000	0.0436	0.013	0.0000	0.0000	0	0.000	False	False	False
Fe 2	6369.459	636.9459	-4.110	2.8910	23317.488	2.5	4.8370	39013.035	1.5	4.0	2.000	1.860	AO	2.95E+08	8.470	-6.530	169.204	-7.899	169.204	1.000	0.280	20.620	s	p	F	0	2	26.1	26.000000	26.01	2009A&A...	T	T	T	T	T	T	636.9450	636.9232	636.9637		47578	47571	47583	0.130	0.019	636.9232	636.9637	47571	47583	636.9463	0.0061	-0.1321	1.000	9999.0000	0.0073	0.0143	6.7400	44480	0.132	0.127	0.0020	-5.50	20.1	4.0	123.0	0.967	1.000	0.0365	0.004	0.0000	0.0000	0	0.000	False	False	False
