wave_peak,wave_base,wave_top,chisq,rchisq,wchisq,rwchisq,rms
509.0773,509.04499999789437,509.1249999978925,1.2761677022028806,0.017015569362705076,144.89176226775973,1.9318901635701298,0.1255195475506485
509.993,509.96799999787254,510.031999997871,0.9815024149666379,0.016635634151976914,108.72368736541881,1.8427743621257426,0.12288220844911965
510.403,510.36899999786306,510.4299999978616,0.11251274263643103,0.002009156118507697,10.784053945812243,0.19257239188950434,0.04259954994394081
511.0413,511.0019999978481,511.1119999978455,2.4625215370882754,0.023452586067507386,320.8340362041348,3.0555622495631884,0.14894589189536914
511.5392,511.5099999978361,511.5669999978347,0.7470201202848454,0.014365771543939336,80.97242886369143,1.5571620935325277,0.1134885776027281
512.0415,512.0099999978243,512.0789999978226,0.1839609159019213,0.00287438931096752,18.07603088250268,0.28243798253910435,0.051264150088664896
512.4619,512.4369999978142,512.4749999978133,0.012499228041519195,0.00037876448610664226,1.15771041902975,0.03508213390999242,0.01790231903150037
512.5117,512.4749999978133,512.5469999978116,1.309860953998826,0.01955016349251979,170.7834898063447,2.5490073105424584,0.13395260631921255
512.7359,512.6889999978082,512.7649999978064,1.291835989289476,0.018194873088584168,149.2612093854624,2.1022705547248224,0.1295264095464442
513.2661,513.2269999977955,513.3069999977936,0.2515397381492447,0.0033538631753232623,24.92422434017634,0.3323229912023512,0.05572637495872181
513.6795,513.6449999977856,513.7209999977838,1.2344698694599623,0.017386899569858623,139.75254193265974,1.9683456610233765,0.12661783534223273
521.9701,521.9419999975894,521.9889999975883,0.00786751281746187,0.00018732173374909212,0.7239287663837826,0.01723639919961387,0.012802598057834028
522.029,521.9889999975883,522.0559999975867,0.010629996325541175,0.0001714515536377609,0.989193857159463,0.01595473963160424,0.012502938669593061
522.2395,522.2019999975832,522.2669999975817,0.03202448147387336,0.0005337413578978893,2.9899309808445804,0.04983218301407634,0.022027696572061467
522.362,522.3539999975796,522.381999997579,0.010677529549322518,0.00046424041518793556,0.9884945203580227,0.042978022624261855,0.019188295237320317
522.454,522.4049999975784,522.467999997577,0.15068608160459965,0.0025980358897344765,14.485744204969267,0.2497542104305046,0.04852288145887329
522.5526,522.5289999975755,522.5859999975742,0.32393751404718185,0.00622956757783042,32.23555941620864,0.6199146041578584,0.07473372433204181
522.6538,522.6239999975733,522.6699999975722,2.8951939717435047,0.07061448711569523,378.7773433320622,9.238471788586882,0.24819321453098492
523.0691,523.0519999975631,523.0939999975622,0.041432545905006425,0.0011197985379731467,3.9110370693945584,0.1057037045782313,0.031041062790861332
523.4623,523.4189999975545,523.4959999975526,2.7719588076898596,0.03849942788458138,359.8967741733369,4.998566307963013,0.18851507481345167
523.7328,523.6979999975479,523.778999997546,1.2078748982571272,0.01589309076654115,136.26716369204576,1.7929889959479706,0.12136795988259227
524.2491,524.2209999975355,524.2869999975339,1.1457833891386444,0.018783334248174497,128.8571504476389,2.1124123024203096,0.13077172712023657
524.3776,524.3519999975324,524.409999997531,0.4595168903274284,0.008670130006177893,47.19157259421016,0.8904070300794369,0.08825203606691696
524.6768,524.6359999975257,524.6909999975244,0.1625906183449087,0.003251812366898174,15.83460324442375,0.316692064888475,0.053883243211746513
524.7565,524.7269999975235,524.7849999975222,0.5248686001805499,0.009903181135482074,54.51167032529468,1.0285220816093337,0.09431902230813179
524.9437,524.9289999975188,524.9979999975171,0.2912550728669919,0.004550860513546749,28.14992538278953,0.4398425841060864,0.06450416075915369
525.3021,525.2899999975102,525.3189999975095,0.028506707431035245,0.0011877794762931353,2.6641648374510565,0.11100686822712735,0.030825696764785516
525.3462,525.3189999975095,525.3769999975082,0.6812965448038705,0.012854651788752273,72.449132166804,1.3669647578642266,0.10745882497250926
525.6932,525.6649999975014,525.7329999974997,0.18141511411783764,0.002879604985997423,17.694124101088487,0.28085911271569025,0.05127576964251663
525.7655,525.7329999974997,525.8009999974981,0.019655460958839445,0.0003119914437911023,1.8127665672478959,0.028774072495998348,0.01687784799749834
526.0387,525.9889999974937,526.0889999974913,0.1509689008122233,0.0015891463243391927,14.442162911279766,0.15202276748715543,0.03866188810961294
526.3306,526.3019999974863,526.3599999974849,2.0136746411209008,0.03799386115322454,246.8115834652067,4.6568223295322015,0.18474327772091226
526.4802,526.4549999974827,526.5049999974815,1.073810566982821,0.02386245704406269,118.64808528808112,2.636624117512914,0.145103787533358
526.5148,526.5049999974815,526.5219999974811,0.059973617305679225,0.004997801442139935,5.746372002526759,0.4788643335438966,0.057722332143575854
526.7269,526.6919999974771,526.7519999974757,0.15169043432987314,0.0027580078969067843,14.681157308104314,0.2669301328746239,0.0498671077127726
526.8608,526.7899999974748,526.905999997472,1.009542090056584,0.00909497378429355,103.04731513698358,0.9283541904232755,0.0928900687494551
527.2,527.1749999974656,527.2159999974647,0.07713659338112837,0.002142683149475788,7.309340488511593,0.20303723579198868,0.04285540288800856
528.3621,528.3149999974387,528.387999997437,2.9837693097626774,0.04387896043768643,390.7440346688566,5.746235803953773,0.20080141157044895
528.4103,528.387999997437,528.4399999974357,1.2899415721677125,0.02744556536527048,143.8101326189214,3.0597900557217317,0.1560080774497894
528.4425,528.4399999974357,528.4479999974355,0.015964864306396643,0.005321621435465548,1.5096143032966673,0.5032047677655558,0.04211738135048105
529.849,529.8109999974033,529.867999997402,1.9337217761978789,0.037186957234574596,222.6028385574363,4.2808238184122365,0.18259252620001007
529.8776,529.867999997402,529.9139999974009,0.15611333656290616,0.003807642355192833,15.225098127540848,0.371343856769289,0.05763297972864373
530.23,530.1589999973951,530.2809999973922,2.111692813865536,0.018048656528765264,259.883878562856,2.2212297313064617,0.1310276087665092
530.418,530.3969999973895,530.4789999973875,0.021280115287857986,0.0002763651336085453,1.9666765580562946,0.0255412540007311,0.016012087033832032
531.0686,531.0289999973745,531.1179999973724,0.0803130927809327,0.000956108247392056,7.6760699142269075,0.09138178469317747,0.029872524124451197
531.2856,531.2419999973695,531.3079999973679,0.02625195717858332,0.0004303599537472676,2.4576793365049525,0.04028982518860578,0.019794450141308952
531.7525,531.7389999973577,531.7789999973568,0.008043362675087309,0.00022981036214535168,0.7396261827236169,0.021132176649246198,0.014006412011687857
531.8771,531.8599999973549,531.8829999973543,0.02079221331280572,0.00115512296182254,1.9420178410041644,0.10788988005578691,0.029433691942515553
531.9035,531.8829999973543,531.9239999973533,0.0311715916732984,0.0008658775464805112,2.917614617768754,0.0810448504935765,0.02724299458807993
532.0036,531.9509999973527,532.0289999973509,0.05630123561901596,0.0007712498030002186,5.31199463129893,0.07276704974382096,0.026695952288598713
532.4179,532.3409999973435,532.4789999973402,4.512904634824028,0.033931613795669384,634.0174529670119,4.767048518548961,0.1801858479983317
532.5552,532.5129999973394,532.5879999973376,1.1039667845380743,0.01577095406482963,121.6081113642837,1.7372587337754815,0.1205233535208925
532.7252,532.7099999973348,532.7369999973341,0.03279818583636349,0.0014908266289256134,3.0582569060341473,0.1390116775470067,0.03422519218163902
532.9138,532.8859999973306,532.9459999973292,0.566688763931754,0.010303432071486438,58.753478127119074,1.0682450568567103,0.09638454096267789
532.9784,532.9459999973292,533.0339999973271,0.7138041617200256,0.008600050141205127,72.89392326107203,0.8782400392900245,0.08955596842198897
532.9989,532.9459999973292,533.0339999973271,0.7138041617200256,0.008600050141205127,72.89392326107203,0.8782400392900245,0.08955596842198897
533.6786,533.6389999973128,533.712999997311,1.5894064676930344,0.02303487634337731,187.22653989182243,2.713428114374238,0.14557501927153274
533.9929,533.9609999973052,534.0319999973035,2.565046515410982,0.03886434114259064,323.0586275448975,4.894827690074204,0.18874757229531391
534.0447,534.0319999973035,534.0679999973026,0.03737178060436615,0.001205541309818263,3.5112988953425495,0.11326770630137256,0.031781254293094356
538.1022,538.068999997208,538.1469999972062,1.0035780511233625,0.013747644535936472,112.12921644865645,1.5360166636802253,0.11270989146686702
538.6333,538.6029999971954,538.661999997194,0.04091159251588227,0.0007576220836274495,3.844771348659231,0.07119946941961539,0.02611244674986824
538.6968,538.661999997194,538.7139999971928,0.02292952491804634,0.0004878622322988583,2.1423154058315363,0.045581178847479496,0.020799820807485717
538.9479,538.8889999971886,538.9779999971865,1.0455829423889764,0.012447415980821148,116.55455447834136,1.3875542199802542,0.10778491661065756
539.2331,539.2259999971807,539.2639999971798,0.016526947688277702,0.0005008165966144759,1.5424206944121068,0.04674002104279112,0.02058562336785112
539.3167,539.2639999971798,539.3969999971766,0.038992419764791494,0.00030462827941243355,4.490233203753085,0.03507994690432098,0.017058376452638642
539.7618,539.7469999971684,539.7959999971672,0.034809144363956886,0.0007911169173626565,3.256241787673169,0.0740054951743902,0.02638527785108843
