element	wave_A	wave_nm	loggf	lower_state_eV	lower_state_cm1	lower_j	upper_state_eV	upper_state_cm1	upper_j	upper_g	lande_lower	lande_upper	spectrum_transition_type	turbospectrum_rad	rad	stark	waals	waals_single_gamma_format	turbospectrum_fdamp	spectrum_fudge_factor	theoretical_depth	theoretical_ew	lower_orbital_type	upper_orbital_type	molecule	spectrum_synthe_isotope	ion	spectrum_moog_species	turbospectrum_species	width_species	reference_code	spectrum_support	turbospectrum_support	moog_support	width_support	synthe_support	sme_support	wave_peak	wave_base	wave_top	note	peak	base	top	depth	relative_depth	wave_base_fit	wave_top_fit	base_fit	top_fit	mu	sig	A	baseline	gamma	mu_err	fwhm	fwhm_kms	R	depth_fit	relative_depth_fit	integrated_flux	ewr	ew	ew_err	snr	mean_flux	mean_flux_continuum	diff_wavelength	rms	telluric_wave_peak	telluric_fwhm	telluric_R	telluric_depth	grouped	reference_for_group	discarded
Ti 1	4639.661	463.9661	-0.140	1.7490	14106.636	3.0	4.4200	35649.705	3.0	7.0	1.660	1.460	GA	1.17E+08	8.070	-5.850	-7.740	-7.740	-7.740	1.000	0.640	40.910	s	p	F	0	1	22.0	22.000000	22.00	LGWSC	T	T	T	T	T	T	463.9670	463.9570	463.9820		163968	163957	163982	0.407	0.339	463.9570	463.9820	163957	163982	463.9667	0.0043	-0.4273	1.000	9999.0000	0.0015	0.0101	6.5016	46110	0.427	0.420	0.0046	-5.01	45.8	2.5	124.2	0.838	1.000	0.0256	0.019	0.0000	0.0000	0	0.000	False	False	False
Cr 1	4649.432	464.9432	-0.248	3.5560	28681.074	2.0	6.2220	50183.816	2.0	5.0	1.190	1.140	GA	1.00E+08	8.000	-4.840	-7.600	-7.600	-7.600	1.000	0.460	26.550	s	p	F	0	1	24.0	24.000000	24.00	K10	T	T	T	T	T	T	464.9440	464.9270	464.9530		164945	164927	164953	0.257	0.189	464.9270	464.9530	164927	164953	464.9439	0.0046	-0.2654	1.000	9999.0000	0.0021	0.0108	6.9764	42973	0.265	0.254	0.0031	-5.18	30.6	2.9	124.2	0.895	1.000	0.0276	0.015	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4650.315	465.0315	-2.003	4.3200	34843.151	6.0	6.9860	56345.891	6.0	13.0	1.330	1.340	GA	1.38E+08	8.140	-4.130	-7.320	-7.320	-7.320	1.000	0.270	14.380	p	d	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	465.0320	465.0180	465.0450		165033	165018	165045	0.136	0.068	465.0180	465.0450	165018	165045	465.0315	0.0044	-0.1424	1.000	9999.0000	0.0028	0.0104	6.7173	44630	0.142	0.140	0.0016	-5.47	15.8	2.9	124.2	0.940	1.000	0.0265	0.012	0.0000	0.0000	0	0.000	False	False	False
Ti 1	4656.043	465.6043	-0.990	1.7490	14106.636	3.0	4.4110	35577.113	2.0	5.0	1.660	1.530	AO	1.17E+08	8.070	-5.840	321.249	-7.628	321.249	1.000	0.200	10.270	s	p	F	0	1	22.0	22.000000	22.00	LGWSC	T	T	T	T	T	T	465.6050	465.5910	465.6110		165606	165591	165611	0.127	0.059	465.5910	465.6110	165591	165611	465.6053	0.0049	-0.1276	1.000	9999.0000	0.0039	0.0115	7.3898	40568	0.128	0.088	0.0016	-5.48	15.6	3.2	124.2	0.899	1.000	0.0292	0.018	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4658.294	465.8294	-2.940	3.2670	26350.132	5.0	5.9280	47812.545	4.0	9.0	1.030	1.060	AO	3.80E+07	7.580	-6.070	236.251	-7.763	236.251	1.000	0.320	15.820	s	p	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	465.8300	465.8120	465.8420		165831	165812	165842	0.170	0.102	465.8120	465.8420	165812	165842	465.8301	0.0039	-0.1749	1.000	9999.0000	0.0025	0.0092	5.9376	50490	0.175	0.172	0.0017	-5.43	17.2	2.5	124.2	0.954	1.000	0.0235	0.006	0.0000	0.0000	0	0.000	False	False	False
Si 1	4658.850	465.8850	-2.339	5.0820	40989.093	1.0	7.7430	62451.507	1.0	3.0	1.000	1.300	GA	3.98E+08	8.600	-3.540	-7.000	-7.000	-7.000	1.000	0.210	16.900	s	p	F	0	1	14.0	14.000000	14.00	K07	T	T	T	T	T	T	465.8860	465.8720	465.9040		165887	165872	165904	0.061	-0.008	465.8720	465.9040	165872	165904	465.8854	0.0110	-0.0589	1.000	9999.0000	0.0082	0.0259	16.6597	17995	0.059	0.050	0.0016	-5.46	16.2	7.4	124.2	0.964	1.000	0.0660	0.006	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4661.534	466.1534	-1.170	4.5590	36770.815	3.0	7.2180	58217.096	2.0	5.0	1.660	1.360	GA	2.88E+08	8.460	-5.360	-7.300	-7.300	-7.300	1.000	0.580	37.710	X	X	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	466.1540	466.1410	466.1690		166155	166141	166169	0.353	0.285	466.1410	466.1690	166141	166169	466.1539	0.0040	-0.3636	1.000	9999.0000	0.0016	0.0094	6.0711	49380	0.364	0.350	0.0037	-5.11	36.5	2.4	124.2	0.919	1.000	0.0241	0.005	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4661.970	466.1970	-2.502	2.9900	24115.977	4.0	5.6490	45562.259	3.0	7.0	1.050	0.770	AO	1.95E+07	7.290	-6.220	285.259	-7.682	285.259	1.000	0.680	43.700	X	X	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	466.1980	466.1840	466.2360		166199	166184	166236	0.437	0.369	466.1840	466.2360	166184	166236	466.1979	0.0043	-0.4553	1.000	9999.0000	0.0010	0.0100	6.4378	46568	0.455	0.449	0.0049	-4.98	48.5	5.5	124.2	0.887	1.000	0.0520	0.029	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4663.178	466.3178	-2.320	3.5470	28608.484	2.0	6.2050	50046.700	1.0	3.0	1.030	1.390	AO	8.32E+07	7.920	-6.080	280.261	-7.690	280.261	1.000	0.510	28.250	s	p	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	466.3190	466.3040	466.3240		166320	166304	166324	0.252	0.184	466.3040	466.3240	166304	166324	466.3191	0.0048	-0.2617	1.000	9999.0000	0.0031	0.0113	7.2868	41142	0.262	0.240	0.0032	-5.17	31.6	3.1	124.2	0.831	1.000	0.0289	0.011	0.0000	0.0000	0	0.000	False	False	False
Fe 2	4666.749	466.6749	-3.368	2.8280	22809.359	3.5	5.4840	44231.445	4.5	10.0	1.210	1.320	AO	2.88E+08	8.460	-6.530	178.257	-7.886	178.257	1.000	0.690	50.230	s	p	F	0	2	26.1	26.000000	26.01	RU	T	T	T	T	T	T	466.6760	466.6670	466.6860		166677	166667	166686	0.457	0.389	466.6670	466.6860	166667	166686	466.6756	0.0046	-0.4765	1.000	9999.0000	0.0018	0.0108	6.9094	43389	0.477	0.358	0.0055	-4.93	54.6	2.7	124.2	0.729	1.000	0.0274	0.034	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4667.453	466.7453	-0.716	3.6030	29060.154	3.0	6.2580	50474.174	4.0	9.0	1.660	1.590	GA	2.34E+08	8.370	-5.040	-7.540	-7.540	-7.540	1.000	0.830	106.720	p	d	F	0	1	26.0	26.000000	26.00	BWL+GESHRL	T	T	T	T	T	T	466.7460	466.7340	466.7530		166747	166734	166753	0.742	0.673	466.7340	466.7530	166734	166753	466.7464	0.0060	-0.7410	1.000	9999.0000	0.0015	0.0142	9.1403	32799	0.741	0.570	0.0112	-4.62	112.3	3.2	124.2	0.626	1.000	0.0363	0.031	0.0000	0.0000	0	0.000	False	False	False
Ni 1	4667.759	466.7759	-0.854	3.7060	29890.907	2.0	6.3610	51304.926	3.0	7.0	1.040	1.080	GA	1.51E+08	8.180	-5.410	-7.560	-7.560	-7.560	1.000	0.670	45.360	d	f	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	466.7770	466.7690	466.7920		166778	166769	166792	0.385	0.317	466.7690	466.7920	166769	166792	466.7765	0.0044	-0.4058	1.000	9999.0000	0.0018	0.0104	6.7041	44718	0.406	0.361	0.0045	-5.01	45.1	2.8	124.2	0.714	1.000	0.0266	0.026	0.0000	0.0000	0	0.000	False	False	False
Cr 1	4669.317	466.9317	-0.470	3.1680	25551.643	5.0	5.8220	46957.597	5.0	11.0	1.510	1.610	AO	1.15E+08	8.060	-5.150	775.231	-7.242	775.231	1.000	0.540	33.700	d	f	F	0	1	24.0	24.000000	24.00	SLS	T	T	T	T	T	T	466.9320	466.9270	466.9510		166933	166927	166951	0.301	0.233	466.9270	466.9510	166927	166951	466.9319	0.0052	-0.3046	1.000	9999.0000	0.0021	0.0123	7.9038	37930	0.305	0.279	0.0040	-5.07	39.9	3.3	124.2	0.810	1.000	0.0314	0.020	0.0000	0.0000	0	0.000	False	False	False
Fe 2	4670.170	467.0170	-4.060	2.5830	20833.300	2.5	5.2370	42239.254	3.5	8.0	1.580	1.400	AO	3.47E+08	8.540	-6.540	172.228	-7.896	172.228	1.000	0.530	31.460	s	p	F	0	2	26.1	26.000000	26.01	T83av	T	T	T	T	T	T	467.0170	467.0020	467.0290		167018	167002	167029	0.286	0.217	467.0020	467.0290	167002	167029	467.0175	0.0042	-0.2857	1.000	9999.0000	0.0019	0.0099	6.3346	47326	0.286	0.262	0.0030	-5.19	30.0	2.6	124.2	0.855	1.000	0.0251	0.016	0.0000	0.0000	0	0.000	False	False	False
Sc 2	4670.407	467.0407	-0.576	1.3570	10944.943	2.0	4.0110	32350.898	3.0	7.0	1.000	1.000	GA	2.24E+08	8.350	-6.560	-7.810	-7.810	-7.810	1.000	0.770	63.970	d	p	F	0	2	21.1	21.000000	21.01	LD	T	T	T	T	T	T	467.0410	467.0290	467.0660		167042	167029	167066	0.562	0.494	467.0290	467.0660	167029	167066	467.0412	0.0043	-0.5688	1.000	9999.0000	0.0011	0.0102	6.5480	45784	0.569	0.558	0.0062	-4.88	61.8	2.4	124.2	0.834	1.000	0.0260	0.020	0.0000	0.0000	0	0.000	False	False	False
Mn 1	4671.670	467.1670	-1.675	2.8880	23293.291	3.5	5.5420	44699.243	2.5	6.0	1.430	1.030	AO	6.03E+07	7.780	-6.090	313.252	-7.640	313.252	1.000	0.250	12.600	s	p	F	0	1	25.0	25.000000	25.00	DLSSC	T	T	T	T	T	T	467.1680	467.1580	467.1810		167169	167158	167181	0.123	0.054	467.1580	467.1810	167158	167181	467.1683	0.0046	-0.1227	1.000	9999.0000	0.0036	0.0109	6.9670	43030	0.123	0.120	0.0014	-5.52	14.2	3.0	124.2	0.933	1.000	0.0277	0.008	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4673.164	467.3164	-1.059	3.6540	29471.498	2.0	6.3060	50861.322	3.0	7.0	1.840	1.630	AO	2.45E+08	8.390	-5.250	777.287	-7.252	777.287	1.000	0.800	89.360	d	f	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	467.3170	467.2990	467.3240		167318	167299	167324	0.639	0.570	467.2990	467.3240	167299	167324	467.3175	0.0060	-0.6362	1.000	9999.0000	0.0014	0.0141	9.0246	33219	0.636	0.611	0.0095	-4.69	95.3	3.2	124.2	0.800	1.000	0.0358	0.024	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4675.376	467.5376	-2.396	4.3870	35383.542	5.0	7.0380	56765.300	5.0	11.0	1.250	1.390	GA	1.32E+08	8.120	-3.800	-7.330	-7.330	-7.330	1.000	0.110	5.690	p	d	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	467.5380	467.5270	467.5470		167539	167527	167547	0.055	-0.013	467.5270	467.5470	167527	167547	467.5373	0.0053	-0.0558	1.000	9999.0000	0.0051	0.0124	7.9387	37764	0.056	0.051	0.0007	-5.80	7.4	3.6	124.2	0.904	1.000	0.0315	0.007	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4677.400	467.7400	-2.246	4.2180	34020.464	1.0	6.8680	55394.156	0.0	1.0	1.490	0.000	GA	2.29E+08	8.360	-4.940	-7.310	-7.310	-7.310	1.000	0.210	10.750	p	s	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	467.7430	467.7190	467.7490		167744	167719	167749	0.056	-0.012	467.7190	467.7490	167719	167749	467.7440	0.0089	-0.0561	1.000	9999.0000	0.0199	0.0209	13.3826	22402	0.056	0.052	0.0012	-5.57	12.5	6.0	124.2	0.959	1.000	0.0532	0.003	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4679.220	467.9220	-2.040	3.3680	27164.752	4.0	6.0170	48530.380	3.0	7.0	1.360	1.110	AO	7.24E+07	7.860	-5.290	977.229	-7.142	977.229	1.000	0.690	51.960	X	X	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	467.9230	467.9040	467.9650		167924	167904	167965	0.438	0.370	467.9040	467.9650	167904	167965	467.9225	0.0046	-0.4623	1.000	9999.0000	0.0010	0.0107	6.8782	43586	0.462	0.456	0.0053	-4.95	52.8	6.5	124.2	0.898	1.000	0.0610	0.023	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4680.841	468.0841	-1.797	4.1540	33504.268	3.0	6.8020	54861.831	3.0	7.0	1.490	1.510	GA	2.24E+08	8.350	-5.000	-7.310	-7.310	-7.310	1.000	0.460	26.830	p	s	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	468.0860	468.0690	468.1010		168087	168069	168101	0.253	0.185	468.0690	468.1010	168069	168101	468.0859	0.0050	-0.2587	1.000	9999.0000	0.0021	0.0117	7.4962	39992	0.259	0.247	0.0032	-5.16	32.2	3.1	124.2	0.911	1.000	0.0298	0.020	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4681.473	468.1473	-1.349	4.6070	37157.960	2.0	7.2550	58515.523	2.0	5.0	1.840	1.440	GA	3.02E+08	8.480	-5.240	-7.350	-7.350	-7.350	1.000	0.470	27.580	p	d	F	0	1	26.0	26.000000	26.00	K07	T	T	T	T	T	T	468.1470	468.1280	468.1690		168148	168128	168169	0.274	0.205	468.1280	468.1690	168128	168169	468.1471	0.0042	-0.2792	1.000	9999.0000	0.0017	0.0099	6.3622	47121	0.279	0.269	0.0030	-5.20	29.5	2.6	124.2	0.942	1.000	0.0253	0.005	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4682.558	468.2558	-3.030	2.9400	23712.700	4.0	5.5870	45062.193	3.0	7.0	1.750	1.510	AO	9.55E+07	7.980	-5.380	819.227	-7.218	819.227	1.000	0.430	23.970	p	s	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	468.2560	468.2470	468.2690		168257	168247	168269	0.236	0.168	468.2470	468.2690	168247	168269	468.2563	0.0042	-0.2377	1.000	9999.0000	0.0024	0.0099	6.3450	47249	0.238	0.222	0.0025	-5.27	25.1	2.7	124.2	0.880	1.000	0.0253	0.012	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4685.024	468.5024	-3.240	2.8450	22946.473	1.0	5.4910	44287.904	2.0	5.0	1.490	1.120	AO	7.76E+07	7.890	-5.990	231.262	-7.774	231.262	1.000	0.370	19.180	s	p	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	468.5030	468.4920	468.5130		168504	168492	168513	0.179	0.111	468.4920	468.5130	168492	168513	468.5035	0.0046	-0.1802	1.000	9999.0000	0.0032	0.0108	6.9359	43223	0.180	0.148	0.0021	-5.35	20.8	3.0	124.2	0.857	1.000	0.0276	0.013	0.0000	0.0000	0	0.000	False	False	False
Ca 1	4685.268	468.5268	-0.879	2.9330	23656.241	1.0	5.5780	44989.605	2.0	5.0	1.000	1.000	GA	2.52E+08	8.402	-4.503	-7.147	-7.147	-7.147	1.000	0.670	59.050	p	d	F	0	1	20.0	20.000000	20.00	S	T	T	T	T	T	T	468.5270	468.5130	468.5570		168528	168513	168557	0.485	0.416	468.5130	468.5570	168513	168557	468.5270	0.0049	-0.4909	1.000	9999.0000	0.0012	0.0115	7.3625	40719	0.491	0.478	0.0060	-4.89	60.1	2.8	124.2	0.860	1.000	0.0293	0.019	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4687.670	468.7670	-3.780	2.8580	23051.325	0.0	5.5020	44376.622	1.0	3.0	0.000	0.280	GA	5.62E+07	7.750	-6.070	-7.810	-7.810	-7.810	1.000	0.140	6.550	s	p	F	0	1	26.0	26.000000	26.00	FMW	T	T	T	T	T	T	468.7670	468.7560	468.7730		168768	168756	168773	0.063	-0.005	468.7560	468.7730	168756	168773	468.7676	0.0044	-0.0632	1.000	9999.0000	0.0058	0.0104	6.6257	45247	0.063	0.061	0.0007	-5.83	7.0	3.0	124.2	0.947	1.000	0.0264	0.002	0.0000	0.0000	0	0.000	False	False	False
Cr 1	4689.356	468.9356	-0.400	3.1250	25204.825	3.0	5.7680	46522.059	2.0	5.0	1.490	1.990	AO	1.20E+08	8.080	-5.270	754.234	-7.255	754.234	1.000	0.590	39.000	d	f	F	0	1	24.0	24.000000	24.00	SLS	T	T	T	T	T	T	468.9360	468.9130	468.9430		168937	168913	168943	0.357	0.289	468.9130	468.9430	168913	168943	468.9362	0.0046	-0.3632	1.000	9999.0000	0.0018	0.0108	6.8968	43469	0.363	0.360	0.0042	-5.05	41.7	2.7	124.2	0.873	1.000	0.0275	0.016	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4690.370	469.0370	-5.230	1.0110	8154.265	1.0	3.6540	29471.498	2.0	5.0	-0.010	1.840	GA	2.19E+07	7.340	-6.120	-7.790	-7.790	-7.790	1.000	0.280	13.580	s	p	F	0	1	26.0	26.000000	26.00	FMW	T	T	T	T	T	T	469.0380	469.0280	469.0660		169039	169028	169066	0.152	0.084	469.0280	469.0660	169028	169066	469.0379	0.0046	-0.1568	1.000	9999.0000	0.0022	0.0108	6.9339	43236	0.157	0.133	0.0018	-5.41	18.1	3.1	124.2	0.866	1.000	0.0276	0.030	0.0000	0.0000	0	0.000	False	False	False
Ti 1	4690.793	469.0793	-2.030	1.0670	8605.936	2.0	3.7090	29915.104	3.0	7.0	1.490	0.750	AO	1.23E+08	8.090	-5.980	251.263	-7.738	251.263	1.000	0.100	4.680	s	p	F	0	1	22.0	22.000000	22.00	LGWSC	T	T	T	T	T	T	469.0800	469.0710	469.0870		169081	169071	169087	0.051	-0.017	469.0710	469.0870	169071	169087	469.0799	0.0047	-0.0526	1.000	9999.0000	0.0064	0.0111	7.1089	42171	0.053	0.032	0.0006	-5.88	6.2	3.2	124.2	0.964	1.000	0.0283	0.005	0.0000	0.0000	0	0.000	False	False	False
Cr 1	4693.938	469.3938	-0.800	2.9830	24059.518	5.0	5.6230	45352.555	5.0	11.0	1.040	1.040	AO	7.94E+07	7.900	-5.960	338.245	-7.606	338.245	1.000	0.460	26.240	s	p	F	0	1	24.0	24.000000	24.00	SLS	T	T	T	T	T	T	469.3940	469.3830	469.4040		169395	169383	169404	0.255	0.187	469.3830	469.4040	169383	169404	469.3945	0.0044	-0.2561	1.000	9999.0000	0.0025	0.0105	6.6886	44822	0.256	0.207	0.0029	-5.22	28.5	2.8	124.2	0.893	1.000	0.0267	0.019	0.0000	0.0000	0	0.000	False	False	False
S 1	4695.443	469.5443	-1.919	6.5250	52627.675	2.0	9.1640	73912.642	2.0	5.0	2.000	1.840	GA	8.91E+06	6.950	-4.600	-7.350	-7.350	-7.350	1.000	0.090	6.320	s	p	F	0	1	16.0	16.000000	16.00	K04	T	T	T	T	T	T	469.5450	469.5310	469.5560		169546	169531	169556	0.073	0.005	469.5310	469.5560	169531	169556	469.5452	0.0053	-0.0745	1.000	9999.0000	0.0056	0.0125	7.9539	37691	0.075	0.068	0.0010	-5.68	9.9	3.5	124.2	0.958	1.000	0.0317	0.004	0.0000	0.0000	0	0.000	False	False	False
Cr 1	4697.050	469.7050	-1.060	2.7080	21841.493	3.0	5.3470	43126.465	2.0	5.0	1.600	1.930	AO	1.29E+07	7.110	-6.100	272.248	-7.700	272.248	1.000	0.470	26.260	X	X	F	0	1	24.0	24.000000	24.00	MFW	T	T	T	T	T	T	469.7050	469.6960	469.7200		169706	169696	169720	0.296	0.228	469.6960	469.7200	169696	169720	469.7054	0.0045	-0.2966	1.000	9999.0000	0.0021	0.0106	6.7821	44204	0.297	0.259	0.0034	-5.15	33.5	2.8	124.2	0.902	1.000	0.0271	0.024	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4700.191	470.0191	-1.580	3.6950	29802.185	4.0	6.3320	51071.023	5.0	11.0	0.980	1.040	AO	1.32E+07	7.120	-6.140	392.245	-7.541	392.245	1.000	0.730	55.110	s	p	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	470.0160	469.9910	470.0350		170017	169991	170035	0.531	0.463	469.9910	470.0350	169991	170035	470.0161	0.0047	-0.5408	1.000	9999.0000	0.0012	0.0110	7.0449	42555	0.541	0.522	0.0064	-4.87	63.6	2.6	124.2	0.861	1.000	0.0281	0.029	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4701.045	470.1045	-1.856	3.6860	29729.596	1.0	6.3230	50998.434	2.0	5.0	2.490	1.840	AO	2.29E+08	8.360	-5.070	788.284	-7.245	788.284	1.000	0.650	44.930	d	f	F	0	1	26.0	26.000000	26.00	BWL	T	T	T	T	T	T	470.1050	470.0940	470.1240		170106	170094	170124	0.413	0.344	470.0940	470.1240	170094	170124	470.1054	0.0050	-0.4129	1.000	9999.0000	0.0016	0.0117	7.4890	40031	0.413	0.369	0.0052	-4.96	51.6	2.9	124.2	0.854	1.000	0.0299	0.050	0.0000	0.0000	0	0.000	False	False	False
Ni 1	4701.352	470.1352	-1.220	3.4800	28068.093	4.0	6.1170	49336.933	4.0	9.0	1.170	1.220	AO	9.55E+07	7.980	-3.600	865.278	-7.204	865.278	1.000	0.610	40.500	p	d	F	0	1	28.0	28.000000	28.00	FMW	T	T	T	T	T	T	470.1360	470.1240	470.1440		170137	170124	170144	0.378	0.309	470.1240	470.1440	170124	170144	470.1359	0.0044	-0.3918	1.000	9999.0000	0.0018	0.0104	6.6224	45269	0.392	0.348	0.0043	-5.04	43.3	2.7	124.2	0.785	1.000	0.0265	0.018	0.0000	0.0000	0	0.000	False	False	False
Ni 1	4701.530	470.1530	-0.390	4.0880	32971.942	4.0	6.7250	54240.783	4.0	9.0	1.220	1.270	AO	1.62E+08	8.210	-4.820	719.247	-7.278	719.247	1.000	0.690	52.350	d	f	F	0	1	28.0	28.000000	28.00	FMW	T	T	T	T	T	T	470.1530	470.1440	470.1680		170154	170144	170168	0.467	0.398	470.1440	470.1680	170144	170168	470.1534	0.0044	-0.4655	1.000	9999.0000	0.0015	0.0104	6.6087	45364	0.465	0.434	0.0051	-4.96	51.4	2.6	124.2	0.808	1.000	0.0264	0.025	0.0000	0.0000	0	0.000	False	False	False
Ni 1	4703.807	470.3807	-0.521	3.6580	29503.760	1.0	6.2930	50756.470	2.0	5.0	1.430	1.190	GA	2.24E+08	8.350	-4.500	-7.500	-7.500	-7.500	1.000	0.750	64.650	p	d	F	0	1	28.0	28.000000	28.00	K08	T	T	T	T	T	T	470.3810	470.3660	470.4080		170382	170366	170408	0.528	0.460	470.3660	470.4080	170366	170408	470.3812	0.0048	-0.5309	1.000	9999.0000	0.0011	0.0113	7.2220	41511	0.531	0.510	0.0064	-4.87	64.0	2.7	124.2	0.842	1.000	0.0289	0.038	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4705.457	470.5457	-2.210	3.5470	28608.484	2.0	6.1810	49853.129	3.0	7.0	1.030	0.760	AO	1.07E+08	8.030	-6.150	304.271	-7.657	304.271	1.000	0.560	33.040	s	p	F	0	1	26.0	26.000000	26.00	MRW	T	T	T	T	T	T	470.5470	470.5310	470.5710		170548	170531	170571	0.333	0.264	470.5310	470.5710	170531	170571	470.5467	0.0047	-0.3479	1.000	9999.0000	0.0016	0.0110	7.0391	42589	0.348	0.331	0.0041	-5.06	40.9	2.8	124.2	0.902	1.000	0.0282	0.024	0.0000	0.0000	0	0.000	False	False	False
Cr 1	4707.748	470.7748	-1.290	3.3750	27221.211	2.0	6.0080	48457.788	2.0	5.0	1.480	1.480	AO	3.09E+07	7.490	-4.940	269.246	-7.705	269.246	1.000	0.100	5.100	s	p	F	0	1	24.0	24.000000	24.00	MFW	T	T	T	T	T	T	470.7750	470.7660	470.7860		170776	170766	170786	0.057	-0.012	470.7660	470.7860	170766	170786	470.7754	0.0041	-0.0573	1.000	9999.0000	0.0054	0.0096	6.0828	49285	0.057	0.049	0.0006	-5.91	5.8	2.8	124.2	0.904	1.000	0.0243	0.004	0.0000	0.0000	0	0.000	False	False	False
Ti 2	4708.663	470.8663	-2.350	1.2370	9977.078	1.5	3.8690	31205.589	2.5	6.0	1.330	0.870	GA	1.41E+08	8.150	-6.540	-7.850	-7.850	-7.850	1.000	0.700	49.490	d	p	F	0	2	22.1	22.000000	22.01	WLSC	T	T	T	T	T	T	470.8670	470.8540	470.8820		170868	170854	170882	0.470	0.402	470.8540	470.8820	170854	170882	470.8668	0.0041	-0.4906	1.000	9999.0000	0.0013	0.0097	6.1880	48448	0.491	0.482	0.0051	-4.97	50.8	2.3	124.2	0.871	1.000	0.0248	0.015	0.0000	0.0000	0	0.000	False	False	False
Ti 2	4719.511	471.9511	-3.320	1.2430	10025.471	2.5	3.8690	31205.589	2.5	6.0	1.600	0.870	GA	1.41E+08	8.150	-6.410	-7.850	-7.850	-7.850	1.000	0.230	11.830	s	p	F	0	2	22.1	22.000000	22.01	WLSC	T	T	T	T	T	T	471.9520	471.9370	471.9600		171953	171937	171960	0.115	0.047	471.9370	471.9600	171937	171960	471.9517	0.0038	-0.1228	1.000	9999.0000	0.0033	0.0091	5.7560	52084	0.123	0.113	0.0012	-5.60	11.8	2.5	124.2	0.961	1.000	0.0231	0.008	0.0000	0.0000	0	0.000	False	False	False
Ti 1	4722.606	472.2606	-1.470	1.0530	8493.018	1.0	3.6780	29665.071	1.0	3.0	1.500	0.510	AO	1.38E+08	8.140	-5.990	379.253	-7.557	379.253	1.000	0.290	15.300	X	X	F	0	1	22.0	22.000000	22.00	LGWSC	T	T	T	T	T	T	472.2610	472.2420	472.2720		172262	172242	172272	0.177	0.108	472.2420	472.2720	172242	172272	472.2613	0.0039	-0.1804	1.000	9999.0000	0.0025	0.0092	5.8300	51423	0.180	0.172	0.0018	-5.43	17.6	2.5	124.2	0.959	1.000	0.0234	0.005	0.0000	0.0000	0	0.000	False	False	False
Cr 1	4724.412	472.4412	-0.647	3.0870	24898.333	4.0	5.7110	46062.322	4.0	9.0	1.110	1.250	AO	9.12E+07	7.960	-5.550	321.248	-7.628	321.248	1.000	0.490	28.480	X	X	F	0	1	24.0	24.000000	24.00	K10	T	T	T	T	T	T	472.4410	472.4130	472.4750		172442	172413	172475	0.265	0.196	472.4130	472.4750	172413	172475	472.4414	0.0052	-0.2608	1.000	9999.0000	0.0015	0.0122	7.7357	38754	0.261	0.258	0.0034	-5.14	33.8	3.2	124.2	0.934	1.000	0.0311	0.022	0.0000	0.0000	0	0.000	False	False	False
Fe 1	4727.000	472.7000	-3.330	3.2740	26406.590	1.0	5.8960	47554.447	1.0	3.0	0.730	1.880	AO	7.59E+07	7.880	-6.090	303.272	-7.658	303.272	1.000	0.150	7.320	X	X	F	0	1	26.0	26.000000	26.00	FMW	T	T	T	T	T	T	472.7010	472.6850	472.7060		172702	172685	172706	0.080	0.011	472.6850	472.7060	172685	172706	472.7009	0.0043	-0.0830	1.000	9999.0000	0.0041	0.0101	6.4128	46749	0.083	0.079	0.0009	-5.72	8.9	2.9	124.2	0.906	1.000	0.0258	0.003	0.0000	0.0000	0	0.000	False	False	False
